id_match,source,home_or_away,team_code,team_xG,team_odds,opponent_code,opponent_xG,opponent_odds,team_score,opponent_score,score_differential,match_attendance,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,target_top_4,month,day_of_week,year
2036406,Qualifiers,0,GEO,-1.7,66820,NOR,-3.0,70000,1,2,-1,23665,59.9490472,10.7342139,105,68,0,9,1,2023
2034411,Nations,1,GEO,-1.7,66820,GIB,-3.0,70000,4,0,4,43412,41.7229472,44.7897806,105,68,0,6,3,2022
2039641,Qualifiers,1,GEO,-1.7,66820,LUX,-3.0,70000,2,0,2,51404,41.7229472,44.7897806,105,68,0,3,3,2024
2036474,Qualifiers,1,GEO,-1.7,66820,SCO,-2.4,20868,2,2,0,44595,41.7229472,44.7897806,105,68,0,11,3,2023
2039647,Qualifiers,1,GEO,-1.7,66820,GRE,-3.0,70000,0,0,0,44000,41.7229472,44.7897806,105,68,0,3,1,2024
2036497,Qualifiers,0,GEO,-1.7,66820,ESP,-0.1,545,1,3,-2,24146,41.6445806,-4.7612194,105,68,0,11,6,2023
2037562,Friendlies,1,GEO,-1.7,66820,THA,-3.0,70000,8,0,8,9274,41.7098278,44.7462056,105,68,0,10,3,2023
2036382,Qualifiers,1,GEO,-1.7,66820,ESP,-0.1,545,1,7,-6,51694,41.7229472,44.7897806,105,68,0,9,4,2023
2034496,Nations,1,GEO,-1.7,66820,BUL,-3.0,70000,0,0,0,54200,41.7229472,44.7897806,105,68,0,6,6,2022
2036313,Qualifiers,1,GEO,-1.7,66820,NOR,-3.0,70000,1,1,0,20300,41.635273,41.618973,105,68,0,3,1,2023
2034440,Nations,0,GEO,-1.7,66820,BUL,-3.0,70000,5,2,3,3600,43.534722,26.527222,105,68,0,6,6,2022
2034564,Nations,0,GEO,-1.7,66820,GIB,-3.0,70000,2,1,1,1199,36.149356,-5.350342,105,68,0,9,0,2022
2040595,Friendlies,0,GEO,-1.7,66820,MNE,-3.0,70000,3,1,2,2942,42.4455611,19.2643444,105,68,0,6,6,2024
2036451,Qualifiers,1,GEO,-1.7,66820,CYP,-3.0,70000,4,0,4,15871,41.7098278,44.7462056,105,68,0,10,6,2023
2034472,Nations,0,GEO,-1.7,66820,MKD,-3.0,70000,3,0,3,10775,42.0057639,21.4255889,105,68,0,6,3,2022
2036337,Qualifiers,0,GEO,-1.7,66820,CYP,-3.0,70000,2,1,1,3763,34.927107,33.59784,105,68,0,6,5,2023
2036359,Qualifiers,0,GEO,-1.7,66820,SCO,-2.4,20868,0,2,-2,50062,55.8258583,-4.2519417,105,68,0,6,1,2023
2034529,Nations,1,GEO,-1.7,66820,MKD,-3.0,70000,2,0,2,54200,41.7229472,44.7897806,105,68,0,9,4,2022
2037558,Friendlies,1,GEO,-1.7,66820,MGL,-3.0,70000,6,1,5,12685,41.635273,41.618973,105,68,0,3,5,2023
2039568,Friendlies,1,GER,2.5,398,TUR,1.7,5515,2,3,-1,72592,52.5147139,13.2393972,105,68,0,11,5,2023
2034512,Nations,1,GER,2.5,398,ITA,1.0,1971,5,2,3,44144,51.1746056,6.3854417,105,68,0,6,1,2022
2040586,Friendlies,1,GER,2.5,398,GRE,-3.0,70000,2,1,1,21425,51.1746056,6.3854417,105,68,0,6,4,2024
2034458,Nations,1,GER,2.5,398,ENG,0.3,451,1,1,0,66289,48.2187944,11.6247306,105,68,0,6,1,2022
2037956,Friendlies,0,GER,2.5,398,POL,-0.1,17538,0,1,-1,21425,52.239406,21.045881,105,68,0,6,4,2023
2034531,Nations,1,GER,2.5,398,HUN,-1.5,40918,0,1,-1,39513,51.3457333,12.3481806,105,68,0,9,4,2022
2034434,Nations,0,GER,2.5,398,ITA,1.0,1971,1,1,0,23754,44.492475,11.30955,105,68,0,6,5,2022
2037510,Friendlies,1,GER,2.5,398,PER,-3.0,70000,2,0,2,25384,49.987987,8.224955,105,68,0,3,5,2023
2040582,Friendlies,1,GER,2.5,398,UKR,-0.3,20062,0,0,0,42789,49.4264083,11.1258222,105,68,0,6,0,2024
2039097,Friendlies,0,GER,2.5,398,AUT,-1.2,6048,0,2,-2,46000,48.2071889,16.4205083,105,68,0,11,1,2023
2039910,Friendlies,0,GER,2.5,398,FRA,1.2,401,2,0,2,21425,45.765,4.982,105,68,0,3,5,2024
2038293,Friendlies,1,GER,2.5,398,FRA,1.2,401,2,1,1,21425,51.4925889,7.4517722,105,68,0,9,1,2023
2038799,Friendlies,0,GER,2.5,398,USA,-3.0,70000,3,1,2,37743,0.0,0.0,105,68,0,10,5,2023
2034488,Nations,0,GER,2.5,398,HUN,-1.5,40918,1,1,0,55948,47.503111,19.098024,105,68,0,6,5,2022
2038292,Friendlies,1,GER,2.5,398,JPN,-3.0,70000,1,4,-3,24980,52.4253861,10.7993194,105,68,0,9,5,2023
2039020,Friendlies,0,GER,2.5,398,MEX,-3.0,70000,2,2,0,21425,0.0,0.0,105,68,0,10,2,2023
2037960,Friendlies,1,GER,2.5,398,COL,-3.0,70000,0,2,-2,21425,51.5545417,7.0675694,105,68,0,6,1,2023
2037513,Friendlies,1,GER,2.5,398,BEL,1.1,2488,2,3,-1,42910,50.9335056,6.8749944,105,68,0,3,1,2023
2039912,Friendlies,1,GER,2.5,398,NED,0.1,1553,2,1,1,48590,50.0685861,8.6454556,105,68,0,3,1,2024
2034557,Nations,0,GER,2.5,398,ENG,0.3,451,3,3,0,78949,51.5558417,-0.2795972,105,68,0,9,0,2022
2037958,Friendlies,1,GER,2.5,398,UKR,-0.3,20062,3,3,0,35795,53.0664583,8.8375639,105,68,0,6,0,2023
2040619,Friendlies,1,GIB,-3.0,70000,WAL,-3.0,70000,0,0,0,21425,37.0882972,-7.9747528,105,68,0,6,3,2024
2034473,Nations,1,GIB,-3.0,70000,BUL,-3.0,70000,1,1,0,1427,36.149356,-5.350342,105,68,0,6,3,2022
2036476,Qualifiers,0,GIB,-3.0,70000,FRA,1.2,401,0,14,-14,32758,43.705,7.1926,105,68,0,11,5,2023
2034535,Nations,0,GIB,-3.0,70000,BUL,-3.0,70000,1,5,-4,1540,43.534722,26.527222,105,68,0,9,4,2022
2037561,Friendlies,0,GIB,-3.0,70000,WAL,-3.0,70000,0,4,-4,21425,53.051975,-3.0038778,102,66,0,10,2,2023
2037953,Nations,0,GIB,-3.0,70000,LTU,-3.0,70000,0,1,-1,6102,54.8973667,23.9371222,105,68,0,3,1,2024
2038996,Friendlies,0,GIB,-3.0,70000,MLT,-3.0,70000,0,1,-1,21425,35.89485,14.4151056,105,68,0,9,2,2023
2036500,Qualifiers,1,GIB,-3.0,70000,NED,0.1,1553,0,6,-6,2280,37.0882972,-7.9747528,105,68,0,11,1,2023
2040002,Friendlies,1,GIB,-3.0,70000,SCO,-2.4,20868,0,2,-2,21425,37.0882972,-7.9747528,105,68,0,6,0,2024
2036293,Qualifiers,1,GIB,-3.0,70000,GRE,-3.0,70000,0,3,-3,390,37.0882972,-7.9747528,105,68,0,3,4,2023
2036454,Qualifiers,1,GIB,-3.0,70000,IRL,-3.0,70000,0,4,-4,4000,37.0882972,-7.9747528,105,68,0,10,0,2023
2034446,Nations,1,GIB,-3.0,70000,MKD,-3.0,70000,0,2,-2,703,36.149356,-5.350342,105,68,0,6,6,2022
2034564,Nations,1,GIB,-3.0,70000,GEO,-1.7,66820,1,2,-1,1199,36.149356,-5.350342,105,68,0,9,0,2022
2034501,Nations,0,GIB,-3.0,70000,MKD,-3.0,70000,0,4,-4,4750,42.0057639,21.4255889,105,68,0,6,6,2022
2036339,Qualifiers,1,GIB,-3.0,70000,FRA,1.2,401,0,3,-3,4065,37.0882972,-7.9747528,105,68,0,6,4,2023
2036408,Qualifiers,0,GIB,-3.0,70000,GRE,-3.0,70000,0,5,-5,9774,38.0372424,23.7416954,105,68,0,9,6,2023
2036362,Qualifiers,0,GIB,-3.0,70000,IRL,-3.0,70000,0,3,-3,42156,53.335691,-6.228819,105,68,0,6,0,2023
2034411,Nations,0,GIB,-3.0,70000,GEO,-1.7,66820,0,4,-4,43412,41.7229472,44.7897806,105,68,0,6,3,2022
2036315,Qualifiers,0,GIB,-3.0,70000,NED,0.1,1553,0,3,-3,36327,51.8939056,4.5232,105,68,0,3,0,2023
2037952,Nations,1,GIB,-3.0,70000,LTU,-3.0,70000,0,1,-1,207,37.0882972,-7.9747528,105,68,0,3,3,2024
2037690,Friendlies,1,GRE,-3.0,70000,LTU,-3.0,70000,0,0,0,11950,38.0372424,23.7416954,105,68,0,3,0,2023
2034468,Nations,1,GRE,-3.0,70000,CYP,-3.0,70000,3,0,3,12418,39.3875111,22.9311,105,68,0,6,3,2022
2036431,Qualifiers,0,GRE,-3.0,70000,IRL,-3.0,70000,2,0,2,41239,53.335691,-6.228819,105,68,0,10,4,2023
2034445,Nations,0,GRE,-3.0,70000,KOS,-3.0,70000,1,0,1,12300,42.66311,21.157107,105,68,0,6,6,2022
2039530,Friendlies,1,GRE,-3.0,70000,NZL,-3.0,70000,2,0,2,197,38.0282333,23.7409972,105,68,0,11,4,2023
2034539,Nations,0,GRE,-3.0,70000,CYP,-3.0,70000,0,1,-1,4548,34.927107,33.59784,105,68,0,9,5,2022
2034493,Nations,1,GRE,-3.0,70000,KOS,-3.0,70000,2,0,2,15367,39.3875111,22.9311,105,68,0,6,6,2022
2034414,Nations,0,GRE,-3.0,70000,NIR,-3.0,70000,1,0,1,16977,54.5826278,-5.9551778,105,68,0,6,3,2022
2040586,Friendlies,0,GRE,-3.0,70000,GER,2.5,398,1,2,-1,21425,51.1746056,6.3854417,105,68,0,6,4,2024
2034570,Nations,1,GRE,-3.0,70000,NIR,-3.0,70000,3,1,2,5871,38.0282333,23.7409972,105,68,0,9,1,2022
2036385,Qualifiers,0,GRE,-3.0,70000,NED,0.1,1553,0,3,-3,32079,51.4416444,5.4673028,105,68,0,9,3,2023
2036361,Qualifiers,0,GRE,-3.0,70000,FRA,1.2,401,0,1,-1,76500,48.9245472,2.3600667,105,68,0,6,0,2023
2039647,Qualifiers,0,GRE,-3.0,70000,GEO,-1.7,66820,0,0,0,44000,41.7229472,44.7897806,105,68,0,3,1,2024
2039642,Qualifiers,1,GRE,-3.0,70000,KAZ,-3.0,70000,5,0,5,25200,38.0372424,23.7416954,105,68,0,3,3,2024
2036338,Qualifiers,1,GRE,-3.0,70000,IRL,-3.0,70000,2,1,1,17452,38.0372424,23.7416954,105,68,0,6,4,2023
2040820,Friendlies,0,GRE,-3.0,70000,MLT,-3.0,70000,2,0,2,21425,47.743934,13.047638,104,66,0,6,1,2024
2036499,Qualifiers,1,GRE,-3.0,70000,FRA,1.2,401,2,2,0,24820,38.0372424,23.7416954,105,68,0,11,1,2023
2036408,Qualifiers,1,GRE,-3.0,70000,GIB,-3.0,70000,5,0,5,9774,38.0372424,23.7416954,105,68,0,9,6,2023
2036293,Qualifiers,0,GRE,-3.0,70000,GIB,-3.0,70000,3,0,3,390,37.0882972,-7.9747528,105,68,0,3,4,2023
2036453,Qualifiers,1,GRE,-3.0,70000,NED,0.1,1553,0,1,-1,24967,38.0372424,23.7416954,105,68,0,10,0,2023
2036486,Qualifiers,0,HUN,-1.5,40918,BUL,-3.0,70000,2,2,0,230,42.6876,23.335369,105,68,0,11,3,2023
2037509,Friendlies,1,HUN,-1.5,40918,EST,-3.0,70000,1,0,1,21425,47.503111,19.098024,105,68,0,3,3,2023
2034459,Nations,0,HUN,-1.5,40918,ITA,1.0,1971,1,2,-1,14942,44.1404611,12.261725,105,68,0,6,1,2022
2036464,Qualifiers,0,HUN,-1.5,40918,LTU,-3.0,70000,2,2,0,5349,54.8973667,23.9371222,105,68,0,10,1,2023
2040202,Friendlies,1,HUN,-1.5,40918,KOS,-3.0,70000,2,0,2,21425,47.503111,19.098024,105,68,0,3,1,2024
2040198,Friendlies,1,HUN,-1.5,40918,TUR,1.7,5515,1,0,1,21425,47.503111,19.098024,105,68,0,3,4,2024
2036348,Qualifiers,0,HUN,-1.5,40918,MNE,-3.0,70000,0,0,0,6761,42.4455611,19.2643444,105,68,0,6,5,2023
2034431,Nations,1,HUN,-1.5,40918,ENG,0.3,451,1,0,1,26935,47.503111,19.098024,105,68,0,6,5,2022
2037515,Friendlies,1,HUN,-1.5,40918,CZE,-1.4,15861,1,1,0,21425,47.503111,19.098024,105,68,0,9,6,2023
2034488,Nations,1,HUN,-1.5,40918,GER,2.5,398,1,1,0,55948,47.503111,19.098024,105,68,0,6,5,2022
2036394,Qualifiers,0,HUN,-1.5,40918,SRB,-0.3,15858,2,1,1,6924,44.7832028,20.4649167,105,68,0,9,3,2023
2036325,Qualifiers,1,HUN,-1.5,40918,BUL,-3.0,70000,3,0,3,53000,47.503111,19.098024,105,68,0,3,0,2023
2034531,Nations,0,HUN,-1.5,40918,GER,2.5,398,1,0,1,39513,51.3457333,12.3481806,105,68,0,9,4,2022
2036509,Qualifiers,1,HUN,-1.5,40918,MNE,-3.0,70000,3,1,2,59600,47.503111,19.098024,105,68,0,11,6,2023
2036441,Qualifiers,1,HUN,-1.5,40918,SRB,-0.3,15858,2,1,1,58215,47.503111,19.098024,105,68,0,10,5,2023
2040592,Friendlies,1,HUN,-1.5,40918,ISR,-3.0,70000,3,0,3,21425,47.549444,21.638889,105,68,0,6,5,2024
2036371,Qualifiers,1,HUN,-1.5,40918,LTU,-3.0,70000,2,0,2,58274,47.503111,19.098024,105,68,0,6,1,2023
2040010,Friendlies,0,HUN,-1.5,40918,IRL,-3.0,70000,1,2,-1,21425,53.335691,-6.228819,105,68,0,6,1,2024
2034560,Nations,1,HUN,-1.5,40918,ITA,1.0,1971,0,2,-2,57300,47.503111,19.098024,105,68,0,9,0,2022
2034513,Nations,0,HUN,-1.5,40918,ENG,0.3,451,4,0,4,28839,52.590275,-2.1304861,105,68,0,6,1,2022
2036384,Qualifiers,0,IRL,-3.0,70000,FRA,1.2,401,0,2,-2,43995,48.8414333,2.2530333,105,68,0,9,3,2023
2034559,Nations,1,IRL,-3.0,70000,ARM,-3.0,70000,3,2,1,41719,53.335691,-6.228819,105,68,0,9,1,2022
2036454,Qualifiers,0,IRL,-3.0,70000,GIB,-3.0,70000,4,0,4,4000,37.0882972,-7.9747528,105,68,0,10,0,2023
2034514,Nations,0,IRL,-3.0,70000,UKR,-0.3,20062,1,1,0,10641,51.757448,19.426582,105,68,0,6,1,2022
2034485,Nations,1,IRL,-3.0,70000,SCO,-2.4,20868,3,0,3,46927,53.335691,-6.228819,105,68,0,6,5,2022
2039979,Friendlies,1,IRL,-3.0,70000,BEL,1.1,2488,0,0,0,21425,53.335691,-6.228819,105,68,0,3,5,2024
2036477,Qualifiers,0,IRL,-3.0,70000,NED,0.1,1553,0,1,-1,51811,52.314172,4.94185,105,68,0,11,5,2023
2034457,Nations,0,IRL,-3.0,70000,ARM,-3.0,70000,0,1,-1,10600,40.1719306,44.5256806,105,68,0,6,5,2022
2039093,Friendlies,1,IRL,-3.0,70000,NZL,-3.0,70000,1,1,0,21425,53.335691,-6.228819,105,68,0,11,1,2023
2036338,Qualifiers,0,IRL,-3.0,70000,GRE,-3.0,70000,1,2,-1,17452,38.0372424,23.7416954,105,68,0,6,4,2023
2036362,Qualifiers,1,IRL,-3.0,70000,GIB,-3.0,70000,3,0,3,42156,53.335691,-6.228819,105,68,0,6,0,2023
2034435,Nations,1,IRL,-3.0,70000,UKR,-0.3,20062,0,1,-1,40111,53.335691,-6.228819,105,68,0,6,2,2022
2036316,Qualifiers,1,IRL,-3.0,70000,FRA,1.2,401,0,1,-1,50219,53.335691,-6.228819,105,68,0,3,0,2023
2036431,Qualifiers,1,IRL,-3.0,70000,GRE,-3.0,70000,0,2,-2,41239,53.335691,-6.228819,105,68,0,10,4,2023
2036407,Qualifiers,1,IRL,-3.0,70000,NED,0.1,1553,1,2,-1,49807,53.335691,-6.228819,105,68,0,9,6,2023
2039986,Friendlies,1,IRL,-3.0,70000,SUI,1.4,4995,0,1,-1,21425,53.335691,-6.228819,105,68,0,3,1,2024
2034533,Nations,0,IRL,-3.0,70000,SCO,-2.4,20868,1,2,-1,48853,55.8258583,-4.2519417,105,68,0,9,5,2022
2037508,Friendlies,1,IRL,-3.0,70000,LVA,-3.0,70000,3,2,1,21425,53.335691,-6.228819,105,68,0,3,2,2023
2040212,Friendlies,0,IRL,-3.0,70000,POR,1.4,601,0,3,-3,27024,40.6478389,-8.5939,105,68,0,6,1,2024
2040010,Friendlies,1,IRL,-3.0,70000,HUN,-1.5,40918,2,1,1,21425,53.335691,-6.228819,105,68,0,6,1,2024
2038997,Friendlies,0,IRN,-3.0,70000,BUL,-3.0,70000,1,0,1,13253,42.1399056,24.7643833,105,68,0,9,3,2023
2039648,Qualifiers,0,ISL,-3.0,70000,UKR,-0.3,20062,1,2,-1,29310,51.143056,16.942222,105,68,0,3,1,2024
2036312,Qualifiers,0,ISL,-3.0,70000,BIH,-3.0,70000,0,3,-3,9234,44.2057944,17.9071889,105,68,0,3,3,2023
2036494,Qualifiers,0,ISL,-3.0,70000,SVK,-1.1,15850,2,4,-2,21548,48.17758,17.154043,105,68,0,11,3,2023
2036517,Qualifiers,0,ISL,-3.0,70000,POR,1.4,601,0,2,-2,45655,38.76184,-9.164213,105,68,0,11,6,2023
2039643,Qualifiers,0,ISL,-3.0,70000,ISR,-3.0,70000,4,1,3,1226,47.5748972,19.0846167,105,68,0,3,3,2024
2040587,Friendlies,0,ISL,-3.0,70000,NED,0.1,1553,0,4,-4,21425,51.8939056,4.5232,105,68,0,6,0,2024
2036333,Qualifiers,0,ISL,-3.0,70000,LIE,-3.0,70000,7,0,7,1692,47.140081,9.510255,105,68,0,3,6,2023
2040209,Friendlies,0,ISL,-3.0,70000,ENG,0.3,451,1,0,1,21425,51.5558417,-0.2795972,105,68,0,6,4,2024
2036404,Qualifiers,0,ISL,-3.0,70000,LUX,-3.0,70000,1,3,-2,7427,49.581375,6.121066,105,68,0,9,4,2023
2034799,Friendlies,0,ISL,-3.0,70000,SMR,-3.0,70000,1,0,1,21425,43.9712528,12.4769694,105,68,0,6,3,2022
2036379,Qualifiers,1,ISL,-3.0,70000,POR,1.4,601,0,1,-1,9517,64.1435667,-21.8790389,105,68,0,6,1,2023
2034448,Nations,1,ISL,-3.0,70000,ALB,-2.2,48468,1,1,0,4033,64.1435667,-21.8790389,105,68,0,6,0,2022
2034416,Nations,0,ISL,-3.0,70000,ISR,-3.0,70000,2,2,0,13150,32.783128,34.965079,105,68,0,6,3,2022
2036357,Qualifiers,1,ISL,-3.0,70000,SVK,-1.1,15850,1,2,-1,7555,64.1435667,-21.8790389,105,68,0,6,5,2023
2034569,Nations,0,ISL,-3.0,70000,ALB,-2.2,48468,1,1,0,8800,41.3184028,19.8239528,105,68,0,9,1,2022
2036212,Friendlies,1,ISL,-3.0,70000,VEN,-3.0,70000,1,0,1,21425,48.0975722,16.3114389,105,68,0,9,3,2022
2036448,Qualifiers,1,ISL,-3.0,70000,LUX,-3.0,70000,1,1,0,4568,64.1435667,-21.8790389,105,68,0,10,4,2023
2034506,Nations,1,ISL,-3.0,70000,ISR,-3.0,70000,2,2,0,2778,64.1435667,-21.8790389,105,68,0,6,0,2022
2036471,Qualifiers,1,ISL,-3.0,70000,LIE,-3.0,70000,4,0,4,4317,64.1435667,-21.8790389,105,68,0,10,0,2023
2036425,Qualifiers,1,ISL,-3.0,70000,BIH,-3.0,70000,1,0,1,5229,64.1435667,-21.8790389,105,68,0,9,0,2023
2036025,Friendlies,0,ISR,-3.0,70000,MLT,-3.0,70000,1,2,-1,21425,35.89485,14.4151056,105,68,0,9,1,2022
2036493,Qualifiers,1,ISR,-3.0,70000,ROU,0.3,12509,1,2,-1,2921,47.465079,18.587255,105,68,0,11,5,2023
2036308,Qualifiers,1,ISR,-3.0,70000,KOS,-3.0,70000,1,1,0,28935,32.0518111,34.7614806,105,68,0,3,5,2023
2036354,Qualifiers,0,ISR,-3.0,70000,BLR,-3.0,70000,2,1,1,21425,47.5748972,19.0846167,105,68,0,6,4,2023
2036515,Qualifiers,0,ISR,-3.0,70000,AND,-3.0,70000,2,0,2,568,42.504689,1.517462,105,67,0,11,1,2023
2034416,Nations,1,ISR,-3.0,70000,ISL,-3.0,70000,2,2,0,13150,32.783128,34.965079,105,68,0,6,3,2022
2036377,Qualifiers,1,ISR,-3.0,70000,AND,-3.0,70000,2,1,1,13300,31.7511444,35.1909694,105,68,0,6,0,2023
2040592,Friendlies,0,ISR,-3.0,70000,HUN,-1.5,40918,0,3,-3,21425,47.549444,21.638889,105,68,0,6,5,2024
2034481,Nations,0,ISR,-3.0,70000,ALB,-2.2,48468,2,1,1,18100,41.3184028,19.8239528,105,68,0,6,4,2022
2039643,Qualifiers,1,ISR,-3.0,70000,ISL,-3.0,70000,1,4,-3,1226,47.5748972,19.0846167,105,68,0,3,3,2024
2036400,Qualifiers,0,ISR,-3.0,70000,ROU,0.3,12509,1,1,0,49193,44.438192,26.151924,105,68,0,9,5,2023
2036470,Qualifiers,0,ISR,-3.0,70000,KOS,-3.0,70000,0,1,-1,5245,42.66311,21.157107,105,68,0,11,6,2023
2036330,Qualifiers,0,ISR,-3.0,70000,SUI,1.4,4995,0,3,-3,14819,46.1779972,6.1272833,105,68,0,3,1,2023
2034506,Nations,0,ISR,-3.0,70000,ISL,-3.0,70000,2,2,0,2778,64.1435667,-21.8790389,105,68,0,6,0,2022
2036423,Qualifiers,1,ISR,-3.0,70000,BLR,-3.0,70000,1,0,1,28435,32.0518111,34.7614806,105,68,0,9,1,2023
2040821,Friendlies,0,ISR,-3.0,70000,BLR,-3.0,70000,4,0,4,21425,47.5748972,19.0846167,105,68,0,6,1,2024
2034543,Nations,1,ISR,-3.0,70000,ALB,-2.2,48468,2,1,1,29200,32.0518111,34.7614806,105,68,0,9,5,2022
2036445,Qualifiers,1,ISR,-3.0,70000,SUI,1.4,4995,1,1,0,2024,47.465079,18.587255,105,68,0,11,2,2023
2034487,Nations,0,ITA,1.0,1971,ENG,0.3,451,0,0,0,1782,52.590275,-2.1304861,105,68,0,6,5,2022
2034560,Nations,0,ITA,1.0,1971,HUN,-1.5,40918,2,0,2,57300,47.503111,19.098024,105,68,0,9,0,2022
2036501,Qualifiers,0,ITA,1.0,1971,UKR,-0.3,20062,0,0,0,26403,51.0382333,7.0022361,105,68,0,11,0,2023
2034532,Nations,1,ITA,1.0,1971,ENG,0.3,451,1,0,1,50640,45.4797849,9.1246561,105,68,0,9,4,2022
2040009,Friendlies,0,ITA,1.0,1971,ECU,-3.0,70000,2,0,2,21425,40.73664,-74.149617,105,68,0,3,6,2024
2040258,Friendlies,1,ITA,1.0,1971,TUR,1.7,5515,0,0,0,21425,44.492475,11.30955,105,68,0,6,1,2024
2040264,Friendlies,1,ITA,1.0,1971,BIH,-3.0,70000,1,0,1,21425,43.7265111,10.9547472,105,66,0,6,6,2024
2036455,Qualifiers,0,ITA,1.0,1971,ENG,0.3,451,1,3,-2,83194,51.5558417,-0.2795972,105,68,0,10,1,2023
2040005,Friendlies,0,ITA,1.0,1971,VEN,-3.0,70000,2,1,1,21425,0.0,0.0,105,68,0,3,3,2024
2036318,Qualifiers,0,ITA,1.0,1971,MLT,-3.0,70000,2,0,2,16015,35.89485,14.4151056,105,68,0,3,6,2023
2034512,Nations,0,ITA,1.0,1971,GER,2.5,398,2,5,-3,44144,51.1746056,6.3854417,105,68,0,6,1,2022
2036387,Qualifiers,0,ITA,1.0,1971,MKD,-3.0,70000,1,1,0,28126,42.0057639,21.4255889,105,68,0,9,5,2023
2035583,Nations,0,ITA,1.0,1971,NED,0.1,1553,3,2,1,21292,52.2365611,6.8377,105,68,0,6,6,2023
2034434,Nations,1,ITA,1.0,1971,GER,2.5,398,1,1,0,23754,44.492475,11.30955,105,68,0,6,5,2022
2036409,Qualifiers,1,ITA,1.0,1971,UKR,-0.3,20062,2,1,1,58386,45.4797849,9.1246561,105,68,0,9,1,2023
2036294,Qualifiers,1,ITA,1.0,1971,ENG,0.3,451,1,2,-1,44536,40.8280889,14.1928694,105,68,0,3,3,2023
2034459,Nations,1,ITA,1.0,1971,HUN,-1.5,40918,2,1,1,14942,44.1404611,12.261725,105,68,0,6,1,2022
2036478,Qualifiers,1,ITA,1.0,1971,MKD,-3.0,70000,5,2,3,56364,41.9339222,12.4546833,105,68,0,11,4,2023
2035582,Nations,0,ITA,1.0,1971,ESP,-0.1,545,1,2,-1,24558,52.2365611,6.8377,105,68,0,6,3,2023
2036433,Qualifiers,1,ITA,1.0,1971,MLT,-3.0,70000,4,0,4,56186,41.0848083,16.8399361,105,68,0,10,5,2023
2038164,Friendlies,0,JOR,-3.0,70000,SRB,-0.3,15858,2,3,-1,8854,48.162414,16.386578,105,68,0,6,4,2023
2037560,Friendlies,0,JOR,-3.0,70000,NOR,-3.0,70000,0,6,-6,21425,59.9490472,10.7342139,105,68,0,9,3,2023
2037559,Friendlies,0,JOR,-3.0,70000,AZE,-3.0,70000,1,2,-1,21425,40.481058,50.145446,105,68,0,9,1,2023
2038797,Friendlies,1,JPN,-3.0,70000,TUR,1.7,5515,4,2,2,21425,51.005025,5.5333028,105,68,0,9,1,2023
2038292,Friendlies,0,JPN,-3.0,70000,GER,2.5,398,4,1,3,24980,52.4253861,10.7993194,105,68,0,9,5,2023
2034502,Nations,1,KAZ,-3.0,70000,SVK,-1.1,15850,2,1,1,28745,51.1083,71.402631,105,68,0,6,0,2022
2036373,Qualifiers,0,KAZ,-3.0,70000,NIR,-3.0,70000,1,0,1,18002,54.5826278,-5.9551778,105,68,0,6,0,2023
2036304,Qualifiers,1,KAZ,-3.0,70000,SVN,-0.6,18358,1,2,-1,27122,51.1083,71.402631,105,68,0,3,3,2023
2040208,Friendlies,0,KAZ,-3.0,70000,ARM,-3.0,70000,1,2,-1,21425,40.1719306,44.5256806,105,68,0,6,4,2024
2034483,Nations,0,KAZ,-3.0,70000,BLR,-3.0,70000,1,1,0,21425,45.2469083,19.8422944,105,68,0,6,4,2022
2036352,Qualifiers,0,KAZ,-3.0,70000,SMR,-3.0,70000,3,0,3,528,44.7949806,10.338325,105,68,0,6,4,2023
2034550,Nations,0,KAZ,-3.0,70000,AZE,-3.0,70000,0,3,-3,2950,40.481058,50.145446,105,68,0,9,6,2022
2034422,Nations,1,KAZ,-3.0,70000,AZE,-3.0,70000,2,0,2,19823,51.1083,71.402631,105,68,0,6,4,2022
2034519,Nations,1,KAZ,-3.0,70000,BLR,-3.0,70000,2,1,1,29637,51.1083,71.402631,105,68,0,9,3,2022
2036512,Qualifiers,0,KAZ,-3.0,70000,SVN,-0.6,18358,1,2,-1,16432,46.080641,14.52444,105,68,0,11,0,2023
2040339,Friendlies,0,KAZ,-3.0,70000,LUX,-3.0,70000,1,2,-1,21425,49.581375,6.121066,105,68,0,3,1,2024
2040797,Friendlies,0,KAZ,-3.0,70000,AZE,-3.0,70000,2,3,-1,21425,47.2348111,16.6069583,105,68,0,6,1,2024
2039642,Qualifiers,0,KAZ,-3.0,70000,GRE,-3.0,70000,0,5,-5,25200,38.0372424,23.7416954,105,68,0,3,3,2024
2034450,Nations,0,KAZ,-3.0,70000,SVK,-1.1,15850,1,0,1,4146,48.3738444,17.5916278,105,68,0,6,0,2022
2036466,Qualifiers,0,KAZ,-3.0,70000,FIN,-3.0,70000,2,1,1,30375,60.1869611,24.9272583,105,68,0,10,1,2023
2036396,Qualifiers,1,KAZ,-3.0,70000,FIN,-3.0,70000,0,1,-1,30019,51.1083,71.402631,105,68,0,9,3,2023
2036444,Qualifiers,0,KAZ,-3.0,70000,DEN,0.6,5264,1,3,-2,35845,55.7027611,12.572275,105,68,0,10,5,2023
2036420,Qualifiers,1,KAZ,-3.0,70000,NIR,-3.0,70000,1,0,1,28458,51.1083,71.402631,105,68,0,9,6,2023
