id_match,date,source,home_or_away,team_code,team_xG,team_odds,opponent_code,opponent_xG,opponent_odds,team_score,opponent_score,match_attendance,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,target_top_4
2037510,3/25/2023,Friendlies,1,GER,2.5,398,PER,-3,70000,2,0,25384,49.987987,8.224955,105,68,0
2040582,6/3/2024,Friendlies,1,GER,2.5,398,UKR,-0.3,20062,0,0,42789,49.4264083,11.1258222,105,68,0
2039097,11/21/2023,Friendlies,0,GER,2.5,398,AUT,-1.2,6048,0,2,46000,48.2071889,16.4205083,105,68,0
2039910,3/23/2024,Friendlies,0,GER,2.5,398,FRA,1.2,401,2,0,21425,45.765,4.982,105,68,0
2038293,9/12/2023,Friendlies,1,GER,2.5,398,FRA,1.2,401,2,1,21425,51.4925889,7.4517722,105,68,0
2038799,10/14/2023,Friendlies,0,GER,2.5,398,USA,-3,70000,3,1,37743,0,0,105,68,0
2034488,6/11/2022,Nations,0,GER,2.5,398,HUN,-1.5,40918,1,1,55948,47.503111,19.098024,105,68,0
2038292,9/9/2023,Friendlies,1,GER,2.5,398,JPN,-3,70000,1,4,24980,52.4253861,10.7993194,105,68,0
2039020,10/18/2023,Friendlies,0,GER,2.5,398,MEX,-3,70000,2,2,21425,0,0,105,68,0
2037960,6/20/2023,Friendlies,1,GER,2.5,398,COL,-3,70000,0,2,21425,51.5545417,7.0675694,105,68,0
2037513,3/28/2023,Friendlies,1,GER,2.5,398,BEL,1.1,2488,2,3,42910,50.9335056,6.8749944,105,68,0
2039912,3/26/2024,Friendlies,1,GER,2.5,398,NED,0.1,1553,2,1,48590,50.0685861,8.6454556,105,68,0
2034557,9/26/2022,Nations,0,GER,2.5,398,ENG,0.3,451,3,3,78949,51.5558417,-0.2795972,105,68,0
2037958,6/12/2023,Friendlies,1,GER,2.5,398,UKR,-0.3,20062,3,3,35795,53.0664583,8.8375639,105,68,0
2040619,6/6/2024,Friendlies,1,GIB,-3,70000,WAL,-3,70000,0,0,21425,37.0882972,-7.9747528,105,68,0
2034473,6/9/2022,Nations,1,GIB,-3,70000,BUL,-3,70000,1,1,1427,36.149356,-5.350342,105,68,0
2036476,11/18/2023,Qualifiers,0,GIB,-3,70000,FRA,1.2,401,0,14,32758,43.705,7.1926,105,68,0
2034535,9/23/2022,Nations,0,GIB,-3,70000,BUL,-3,70000,1,5,1540,43.534722,26.527222,105,68,0
2037561,10/11/2023,Friendlies,0,GIB,-3,70000,WAL,-3,70000,0,4,21425,53.051975,-3.0038778,102,66,0
2037953,3/26/2024,Nations,0,GIB,-3,70000,LTU,-3,70000,0,1,6102,54.8973667,23.9371222,105,68,0
2038996,9/6/2023,Friendlies,0,GIB,-3,70000,MLT,-3,70000,0,1,21425,35.89485,14.4151056,105,68,0
2036500,11/21/2023,Qualifiers,1,GIB,-3,70000,NED,0.1,1553,0,6,2280,37.0882972,-7.9747528,105,68,0
2040002,6/3/2024,Friendlies,1,GIB,-3,70000,SCO,-2.4,20868,0,2,21425,37.0882972,-7.9747528,105,68,0
2036293,3/24/2023,Qualifiers,1,GIB,-3,70000,GRE,-3,70000,0,3,390,37.0882972,-7.9747528,105,68,0
2036454,10/16/2023,Qualifiers,1,GIB,-3,70000,IRL,-3,70000,0,4,4000,37.0882972,-7.9747528,105,68,0
2034446,6/5/2022,Nations,1,GIB,-3,70000,MKD,-3,70000,0,2,703,36.149356,-5.350342,105,68,0
2034564,9/26/2022,Nations,1,GIB,-3,70000,GEO,-1.7,66820,1,2,1199,36.149356,-5.350342,105,68,0
2034501,6/12/2022,Nations,0,GIB,-3,70000,MKD,-3,70000,0,4,4750,42.0057639,21.4255889,105,68,0
2036339,6/16/2023,Qualifiers,1,GIB,-3,70000,FRA,1.2,401,0,3,4065,37.0882972,-7.9747528,105,68,0
2036408,9/10/2023,Qualifiers,0,GIB,-3,70000,GRE,-3,70000,0,5,9774,38.0372424,23.7416954,105,68,0
2036362,6/19/2023,Qualifiers,0,GIB,-3,70000,IRL,-3,70000,0,3,42156,53.335691,-6.228819,105,68,0
2034411,6/2/2022,Nations,0,GIB,-3,70000,GEO,-1.7,66820,0,4,43412,41.7229472,44.7897806,105,68,0
2036315,3/27/2023,Qualifiers,0,GIB,-3,70000,NED,0.1,1553,0,3,36327,51.8939056,4.5232,105,68,0
2037952,3/21/2024,Nations,1,GIB,-3,70000,LTU,-3,70000,0,1,207,37.0882972,-7.9747528,105,68,0
2037690,3/27/2023,Friendlies,1,GRE,-3,70000,LTU,-3,70000,0,0,11950,38.0372424,23.7416954,105,68,0
2034468,6/9/2022,Nations,1,GRE,-3,70000,CYP,-3,70000,3,0,12418,39.3875111,22.9311,105,68,0
2036431,10/13/2023,Qualifiers,0,GRE,-3,70000,IRL,-3,70000,2,0,41239,53.335691,-6.228819,105,68,0
2034445,6/5/2022,Nations,0,GRE,-3,70000,KOS,-3,70000,1,0,12300,42.66311,21.157107,105,68,0
2039530,11/17/2023,Friendlies,1,GRE,-3,70000,NZL,-3,70000,2,0,197,38.0282333,23.7409972,105,68,0
2034539,9/24/2022,Nations,0,GRE,-3,70000,CYP,-3,70000,0,1,4548,34.927107,33.59784,105,68,0
2034493,6/12/2022,Nations,1,GRE,-3,70000,KOS,-3,70000,2,0,15367,39.3875111,22.9311,105,68,0
2034414,6/2/2022,Nations,0,GRE,-3,70000,NIR,-3,70000,1,0,16977,54.5826278,-5.9551778,105,68,0
2040586,6/7/2024,Friendlies,0,GRE,-3,70000,GER,2.5,398,1,2,21425,51.1746056,6.3854417,105,68,0
2034570,9/27/2022,Nations,1,GRE,-3,70000,NIR,-3,70000,3,1,5871,38.0282333,23.7409972,105,68,0
2036385,9/7/2023,Qualifiers,0,GRE,-3,70000,NED,0.1,1553,0,3,32079,51.4416444,5.4673028,105,68,0
2036361,6/19/2023,Qualifiers,0,GRE,-3,70000,FRA,1.2,401,0,1,76500,48.9245472,2.3600667,105,68,0
2039647,3/26/2024,Qualifiers,0,GRE,-3,70000,GEO,-1.7,66820,0,0,44000,41.7229472,44.7897806,105,68,0
2039642,3/21/2024,Qualifiers,1,GRE,-3,70000,KAZ,-3,70000,5,0,25200,38.0372424,23.7416954,105,68,0
2036338,6/16/2023,Qualifiers,1,GRE,-3,70000,IRL,-3,70000,2,1,17452,38.0372424,23.7416954,105,68,0
2040820,6/11/2024,Friendlies,0,GRE,-3,70000,MLT,-3,70000,2,0,21425,47.743934,13.047638,104,66,0
2036499,11/21/2023,Qualifiers,1,GRE,-3,70000,FRA,1.2,401,2,2,24820,38.0372424,23.7416954,105,68,0
2036408,9/10/2023,Qualifiers,1,GRE,-3,70000,GIB,-3,70000,5,0,9774,38.0372424,23.7416954,105,68,0
2036293,3/24/2023,Qualifiers,0,GRE,-3,70000,GIB,-3,70000,3,0,390,37.0882972,-7.9747528,105,68,0
2036453,10/16/2023,Qualifiers,1,GRE,-3,70000,NED,0.1,1553,0,1,24967,38.0372424,23.7416954,105,68,0
2036486,11/16/2023,Qualifiers,0,HUN,-1.5,40918,BUL,-3,70000,2,2,230,42.6876,23.335369,105,68,0
2037509,3/23/2023,Friendlies,1,HUN,-1.5,40918,EST,-3,70000,1,0,21425,47.503111,19.098024,105,68,0
2034459,6/7/2022,Nations,0,HUN,-1.5,40918,ITA,1,1971,1,2,14942,44.1404611,12.261725,105,68,0
2036464,10/17/2023,Qualifiers,0,HUN,-1.5,40918,LTU,-3,70000,2,2,5349,54.8973667,23.9371222,105,68,0
2040202,3/26/2024,Friendlies,1,HUN,-1.5,40918,KOS,-3,70000,2,0,21425,47.503111,19.098024,105,68,0
2040198,3/22/2024,Friendlies,1,HUN,-1.5,40918,TUR,1.7,5515,1,0,21425,47.503111,19.098024,105,68,0
2036348,6/17/2023,Qualifiers,0,HUN,-1.5,40918,MNE,-3,70000,0,0,6761,42.4455611,19.2643444,105,68,0
2034431,6/4/2022,Nations,1,HUN,-1.5,40918,ENG,0.3,451,1,0,26935,47.503111,19.098024,105,68,0
2037515,9/10/2023,Friendlies,1,HUN,-1.5,40918,CZE,-1.4,15861,1,1,21425,47.503111,19.098024,105,68,0
2034488,6/11/2022,Nations,1,HUN,-1.5,40918,GER,2.5,398,1,1,55948,47.503111,19.098024,105,68,0
2036394,9/7/2023,Qualifiers,0,HUN,-1.5,40918,SRB,-0.3,15858,2,1,6924,44.7832028,20.4649167,105,68,0
2036325,3/27/2023,Qualifiers,1,HUN,-1.5,40918,BUL,-3,70000,3,0,53000,47.503111,19.098024,105,68,0
2034531,9/23/2022,Nations,0,HUN,-1.5,40918,GER,2.5,398,1,0,39513,51.3457333,12.3481806,105,68,0
2036509,11/19/2023,Qualifiers,1,HUN,-1.5,40918,MNE,-3,70000,3,1,59600,47.503111,19.098024,105,68,0
2036441,10/14/2023,Qualifiers,1,HUN,-1.5,40918,SRB,-0.3,15858,2,1,58215,47.503111,19.098024,105,68,0
2040592,6/8/2024,Friendlies,1,HUN,-1.5,40918,ISR,-3,70000,3,0,21425,47.549444,21.638889,105,68,0
2036371,6/20/2023,Qualifiers,1,HUN,-1.5,40918,LTU,-3,70000,2,0,58274,47.503111,19.098024,105,68,0
2040010,6/4/2024,Friendlies,0,HUN,-1.5,40918,IRL,-3,70000,1,2,21425,53.335691,-6.228819,105,68,0
2034560,9/26/2022,Nations,1,HUN,-1.5,40918,ITA,1,1971,0,2,57300,47.503111,19.098024,105,68,0
2034513,6/14/2022,Nations,0,HUN,-1.5,40918,ENG,0.3,451,4,0,28839,52.590275,-2.1304861,105,68,0
2036384,9/7/2023,Qualifiers,0,IRL,-3,70000,FRA,1.2,401,0,2,43995,48.8414333,2.2530333,105,68,0
2034559,9/27/2022,Nations,1,IRL,-3,70000,ARM,-3,70000,3,2,41719,53.335691,-6.228819,105,68,0
2036454,10/16/2023,Qualifiers,0,IRL,-3,70000,GIB,-3,70000,4,0,4000,37.0882972,-7.9747528,105,68,0
2034514,6/14/2022,Nations,0,IRL,-3,70000,UKR,-0.3,20062,1,1,10641,51.757448,19.426582,105,68,0
2034485,6/11/2022,Nations,1,IRL,-3,70000,SCO,-2.4,20868,3,0,46927,53.335691,-6.228819,105,68,0
2039979,3/23/2024,Friendlies,1,IRL,-3,70000,BEL,1.1,2488,0,0,21425,53.335691,-6.228819,105,68,0
2036477,11/18/2023,Qualifiers,0,IRL,-3,70000,NED,0.1,1553,0,1,51811,52.314172,4.94185,105,68,0
2034457,6/4/2022,Nations,0,IRL,-3,70000,ARM,-3,70000,0,1,10600,40.1719306,44.5256806,105,68,0
2039093,11/21/2023,Friendlies,1,IRL,-3,70000,NZL,-3,70000,1,1,21425,53.335691,-6.228819,105,68,0
2036338,6/16/2023,Qualifiers,0,IRL,-3,70000,GRE,-3,70000,1,2,17452,38.0372424,23.7416954,105,68,0
2036362,6/19/2023,Qualifiers,1,IRL,-3,70000,GIB,-3,70000,3,0,42156,53.335691,-6.228819,105,68,0
2034435,6/8/2022,Nations,1,IRL,-3,70000,UKR,-0.3,20062,0,1,40111,53.335691,-6.228819,105,68,0
2036316,3/27/2023,Qualifiers,1,IRL,-3,70000,FRA,1.2,401,0,1,50219,53.335691,-6.228819,105,68,0
2036431,10/13/2023,Qualifiers,1,IRL,-3,70000,GRE,-3,70000,0,2,41239,53.335691,-6.228819,105,68,0
2036407,9/10/2023,Qualifiers,1,IRL,-3,70000,NED,0.1,1553,1,2,49807,53.335691,-6.228819,105,68,0
2039986,3/26/2024,Friendlies,1,IRL,-3,70000,SUI,1.4,4995,0,1,21425,53.335691,-6.228819,105,68,0
2034533,9/24/2022,Nations,0,IRL,-3,70000,SCO,-2.4,20868,1,2,48853,55.8258583,-4.2519417,105,68,0
2037508,3/22/2023,Friendlies,1,IRL,-3,70000,LVA,-3,70000,3,2,21425,53.335691,-6.228819,105,68,0
2040212,6/11/2024,Friendlies,0,IRL,-3,70000,POR,1.4,601,0,3,27024,40.6478389,-8.5939,105,68,0
2040010,6/4/2024,Friendlies,1,IRL,-3,70000,HUN,-1.5,40918,2,1,21425,53.335691,-6.228819,105,68,0
2038997,9/7/2023,Friendlies,0,IRN,-3,70000,BUL,-3,70000,1,0,13253,42.1399056,24.7643833,105,68,0
2039648,3/26/2024,Qualifiers,0,ISL,-3,70000,UKR,-0.3,20062,1,2,29310,51.143056,16.942222,105,68,0
2036312,3/23/2023,Qualifiers,0,ISL,-3,70000,BIH,-3,70000,0,3,9234,44.2057944,17.9071889,105,68,0
2036494,11/16/2023,Qualifiers,0,ISL,-3,70000,SVK,-1.1,15850,2,4,21548,48.17758,17.154043,105,68,0
2036517,11/19/2023,Qualifiers,0,ISL,-3,70000,POR,1.4,601,0,2,45655,38.76184,-9.164213,105,68,0
2039643,3/21/2024,Qualifiers,0,ISL,-3,70000,ISR,-3,70000,4,1,1226,47.5748972,19.0846167,105,68,0
2040587,6/10/2024,Friendlies,0,ISL,-3,70000,NED,0.1,1553,0,4,21425,51.8939056,4.5232,105,68,0
2036333,3/26/2023,Qualifiers,0,ISL,-3,70000,LIE,-3,70000,7,0,1692,47.140081,9.510255,105,68,0
2040209,6/7/2024,Friendlies,0,ISL,-3,70000,ENG,0.3,451,1,0,21425,51.5558417,-0.2795972,105,68,0
2036404,9/8/2023,Qualifiers,0,ISL,-3,70000,LUX,-3,70000,1,3,7427,49.581375,6.121066,105,68,0
2034799,6/9/2022,Friendlies,0,ISL,-3,70000,SMR,-3,70000,1,0,21425,43.9712528,12.4769694,105,68,0
2036379,6/20/2023,Qualifiers,1,ISL,-3,70000,POR,1.4,601,0,1,9517,64.1435667,-21.8790389,105,68,0
2034448,6/6/2022,Nations,1,ISL,-3,70000,ALB,-2.2,48468,1,1,4033,64.1435667,-21.8790389,105,68,0
2034416,6/2/2022,Nations,0,ISL,-3,70000,ISR,-3,70000,2,2,13150,32.783128,34.965079,105,68,0
2036357,6/17/2023,Qualifiers,1,ISL,-3,70000,SVK,-1.1,15850,1,2,7555,64.1435667,-21.8790389,105,68,0
2034569,9/27/2022,Nations,0,ISL,-3,70000,ALB,-2.2,48468,1,1,8800,41.3184028,19.8239528,105,68,0
2036212,9/22/2022,Friendlies,1,ISL,-3,70000,VEN,-3,70000,1,0,21425,48.0975722,16.3114389,105,68,0
2036448,10/13/2023,Qualifiers,1,ISL,-3,70000,LUX,-3,70000,1,1,4568,64.1435667,-21.8790389,105,68,0
2034506,6/13/2022,Nations,1,ISL,-3,70000,ISR,-3,70000,2,2,2778,64.1435667,-21.8790389,105,68,0
2036471,10/16/2023,Qualifiers,1,ISL,-3,70000,LIE,-3,70000,4,0,4317,64.1435667,-21.8790389,105,68,0
2036425,9/11/2023,Qualifiers,1,ISL,-3,70000,BIH,-3,70000,1,0,5229,64.1435667,-21.8790389,105,68,0
2036025,9/27/2022,Friendlies,0,ISR,-3,70000,MLT,-3,70000,1,2,21425,35.89485,14.4151056,105,68,0
2036493,11/18/2023,Qualifiers,1,ISR,-3,70000,ROU,0.3,12509,1,2,2921,47.465079,18.587255,105,68,0
2036308,3/25/2023,Qualifiers,1,ISR,-3,70000,KOS,-3,70000,1,1,28935,32.0518111,34.7614806,105,68,0
2036354,6/16/2023,Qualifiers,0,ISR,-3,70000,BLR,-3,70000,2,1,21425,47.5748972,19.0846167,105,68,0
2036515,11/21/2023,Qualifiers,0,ISR,-3,70000,AND,-3,70000,2,0,568,42.504689,1.517462,105,67,0
2034416,6/2/2022,Nations,1,ISR,-3,70000,ISL,-3,70000,2,2,13150,32.783128,34.965079,105,68,0
2036377,6/19/2023,Qualifiers,1,ISR,-3,70000,AND,-3,70000,2,1,13300,31.7511444,35.1909694,105,68,0
2040592,6/8/2024,Friendlies,0,ISR,-3,70000,HUN,-1.5,40918,0,3,21425,47.549444,21.638889,105,68,0
2034481,6/10/2022,Nations,0,ISR,-3,70000,ALB,-2.2,48468,2,1,18100,41.3184028,19.8239528,105,68,0
2039643,3/21/2024,Qualifiers,1,ISR,-3,70000,ISL,-3,70000,1,4,1226,47.5748972,19.0846167,105,68,0
2036400,9/9/2023,Qualifiers,0,ISR,-3,70000,ROU,0.3,12509,1,1,49193,44.438192,26.151924,105,68,0
2036470,11/12/2023,Qualifiers,0,ISR,-3,70000,KOS,-3,70000,0,1,5245,42.66311,21.157107,105,68,0
2036330,3/28/2023,Qualifiers,0,ISR,-3,70000,SUI,1.4,4995,0,3,14819,46.1779972,6.1272833,105,68,0
2034506,6/13/2022,Nations,0,ISR,-3,70000,ISL,-3,70000,2,2,2778,64.1435667,-21.8790389,105,68,0
2036423,9/12/2023,Qualifiers,1,ISR,-3,70000,BLR,-3,70000,1,0,28435,32.0518111,34.7614806,105,68,0
2040821,6/11/2024,Friendlies,0,ISR,-3,70000,BLR,-3,70000,4,0,21425,47.5748972,19.0846167,105,68,0
2034543,9/24/2022,Nations,1,ISR,-3,70000,ALB,-2.2,48468,2,1,29200,32.0518111,34.7614806,105,68,0
2036445,11/15/2023,Qualifiers,1,ISR,-3,70000,SUI,1.4,4995,1,1,2024,47.465079,18.587255,105,68,0
2034487,6/11/2022,Nations,0,ITA,1,1971,ENG,0.3,451,0,0,1782,52.590275,-2.1304861,105,68,0
2034560,9/26/2022,Nations,0,ITA,1,1971,HUN,-1.5,40918,2,0,57300,47.503111,19.098024,105,68,0
2036501,11/20/2023,Qualifiers,0,ITA,1,1971,UKR,-0.3,20062,0,0,26403,51.0382333,7.0022361,105,68,0
2034532,9/23/2022,Nations,1,ITA,1,1971,ENG,0.3,451,1,0,50640,45.4797849,9.1246561,105,68,0
2040009,3/24/2024,Friendlies,0,ITA,1,1971,ECU,-3,70000,2,0,21425,40.73664,-74.149617,105,68,0
2040258,6/4/2024,Friendlies,1,ITA,1,1971,TUR,1.7,5515,0,0,21425,44.492475,11.30955,105,68,0
2040264,6/9/2024,Friendlies,1,ITA,1,1971,BIH,-3,70000,1,0,21425,43.7265111,10.9547472,105,66,0
2036455,10/17/2023,Qualifiers,0,ITA,1,1971,ENG,0.3,451,1,3,83194,51.5558417,-0.2795972,105,68,0
2040005,3/21/2024,Friendlies,0,ITA,1,1971,VEN,-3,70000,2,1,21425,0,0,105,68,0
2036318,3/26/2023,Qualifiers,0,ITA,1,1971,MLT,-3,70000,2,0,16015,35.89485,14.4151056,105,68,0
2034512,6/14/2022,Nations,0,ITA,1,1971,GER,2.5,398,2,5,44144,51.1746056,6.3854417,105,68,0
2036387,9/9/2023,Qualifiers,0,ITA,1,1971,MKD,-3,70000,1,1,28126,42.0057639,21.4255889,105,68,0
2035583,6/18/2023,Nations,0,ITA,1,1971,NED,0.1,1553,3,2,21292,52.2365611,6.8377,105,68,0
2034434,6/4/2022,Nations,1,ITA,1,1971,GER,2.5,398,1,1,23754,44.492475,11.30955,105,68,0
2036409,9/12/2023,Qualifiers,1,ITA,1,1971,UKR,-0.3,20062,2,1,58386,45.4797849,9.1246561,105,68,0
2036294,3/23/2023,Qualifiers,1,ITA,1,1971,ENG,0.3,451,1,2,44536,40.8280889,14.1928694,105,68,0
2034459,6/7/2022,Nations,1,ITA,1,1971,HUN,-1.5,40918,2,1,14942,44.1404611,12.261725,105,68,0
2036478,11/17/2023,Qualifiers,1,ITA,1,1971,MKD,-3,70000,5,2,56364,41.9339222,12.4546833,105,68,0
2035582,6/15/2023,Nations,0,ITA,1,1971,ESP,-0.1,545,1,2,24558,52.2365611,6.8377,105,68,0
2036433,10/14/2023,Qualifiers,1,ITA,1,1971,MLT,-3,70000,4,0,56186,41.0848083,16.8399361,105,68,0
2038164,6/16/2023,Friendlies,0,JOR,-3,70000,SRB,-0.3,15858,2,3,8854,48.162414,16.386578,105,68,0
2037560,9/7/2023,Friendlies,0,JOR,-3,70000,NOR,-3,70000,0,6,21425,59.9490472,10.7342139,105,68,0
2037559,9/12/2023,Friendlies,0,JOR,-3,70000,AZE,-3,70000,1,2,21425,40.481058,50.145446,105,68,0
2038797,9/12/2023,Friendlies,1,JPN,-3,70000,TUR,1.7,5515,4,2,21425,51.005025,5.5333028,105,68,0
2038292,9/9/2023,Friendlies,0,JPN,-3,70000,GER,2.5,398,4,1,24980,52.4253861,10.7993194,105,68,0
2034502,6/13/2022,Nations,1,KAZ,-3,70000,SVK,-1.1,15850,2,1,28745,51.1083,71.402631,105,68,0
2036373,6/19/2023,Qualifiers,0,KAZ,-3,70000,NIR,-3,70000,1,0,18002,54.5826278,-5.9551778,105,68,0
2036304,3/23/2023,Qualifiers,1,KAZ,-3,70000,SVN,-0.6,18358,1,2,27122,51.1083,71.402631,105,68,0
2040208,6/7/2024,Friendlies,0,KAZ,-3,70000,ARM,-3,70000,1,2,21425,40.1719306,44.5256806,105,68,0
2034483,6/10/2022,Nations,0,KAZ,-3,70000,BLR,-3,70000,1,1,21425,45.2469083,19.8422944,105,68,0
2036352,6/16/2023,Qualifiers,0,KAZ,-3,70000,SMR,-3,70000,3,0,528,44.7949806,10.338325,105,68,0
2034550,9/25/2022,Nations,0,KAZ,-3,70000,AZE,-3,70000,0,3,2950,40.481058,50.145446,105,68,0
2034422,6/3/2022,Nations,1,KAZ,-3,70000,AZE,-3,70000,2,0,19823,51.1083,71.402631,105,68,0
2034519,9/22/2022,Nations,1,KAZ,-3,70000,BLR,-3,70000,2,1,29637,51.1083,71.402631,105,68,0
2036512,11/20/2023,Qualifiers,0,KAZ,-3,70000,SVN,-0.6,18358,1,2,16432,46.080641,14.52444,105,68,0
2040339,3/26/2024,Friendlies,0,KAZ,-3,70000,LUX,-3,70000,1,2,21425,49.581375,6.121066,105,68,0
2040797,6/11/2024,Friendlies,0,KAZ,-3,70000,AZE,-3,70000,2,3,21425,47.2348111,16.6069583,105,68,0
2039642,3/21/2024,Qualifiers,0,KAZ,-3,70000,GRE,-3,70000,0,5,25200,38.0372424,23.7416954,105,68,0
2034450,6/6/2022,Nations,0,KAZ,-3,70000,SVK,-1.1,15850,1,0,4146,48.3738444,17.5916278,105,68,0
2036466,10/17/2023,Qualifiers,0,KAZ,-3,70000,FIN,-3,70000,2,1,30375,60.1869611,24.9272583,105,68,0
2036396,9/7/2023,Qualifiers,1,KAZ,-3,70000,FIN,-3,70000,0,1,30019,51.1083,71.402631,105,68,0
2036444,10/14/2023,Qualifiers,0,KAZ,-3,70000,DEN,0.6,5264,1,3,35845,55.7027611,12.572275,105,68,0
2036420,9/10/2023,Qualifiers,1,KAZ,-3,70000,NIR,-3,70000,1,0,28458,51.1083,71.402631,105,68,0
2036328,3/26/2023,Qualifiers,1,KAZ,-3,70000,DEN,0.6,5264,3,2,28697,51.1083,71.402631,105,68,0
2036489,11/17/2023,Qualifiers,1,KAZ,-3,70000,SMR,-3,70000,3,1,30100,51.1083,71.402631,105,68,0
2038796,9/7/2023,Friendlies,0,KOR,-3,70000,WAL,-3,70000,0,0,21425,51.474537,-3.200818,105,68,0
2036332,3/28/2023,Qualifiers,1,KOS,-3,70000,AND,-3,70000,1,1,12600,42.66311,21.157107,105,68,0
2040207,6/5/2024,Friendlies,0,KOS,-3,70000,NOR,-3,70000,0,3,19634,59.9490472,10.7342139,105,68,0
2036355,6/16/2023,Qualifiers,1,KOS,-3,70000,ROU,0.3,12509,0,0,11000,42.66311,21.157107,105,68,0
2034445,6/5/2022,Nations,1,KOS,-3,70000,GRE,-3,70000,0,1,12300,42.66311,21.157107,105,68,0
2036424,9/12/2023,Qualifiers,0,KOS,-3,70000,ROU,0.3,12509,0,2,29982,44.438192,26.151924,105,68,0
2040199,3/22/2024,Friendlies,0,KOS,-3,70000,ARM,-3,70000,1,0,21425,40.1719306,44.5256806,105,68,0
2036492,11/18/2023,Qualifiers,0,KOS,-3,70000,SUI,1.4,4995,1,1,33000,47.5416361,7.620125,105,68,0
2034572,9/27/2022,Nations,1,KOS,-3,70000,CYP,-3,70000,5,1,10400,42.66311,21.157107,105,68,0
2034538,9/24/2022,Nations,0,KOS,-3,70000,NIR,-3,70000,1,2,17148,54.5826278,-5.9551778,105,68,0
2036470,11/12/2023,Qualifiers,1,KOS,-3,70000,ISR,-3,70000,1,0,5245,42.66311,21.157107,105,68,0
2036401,9/9/2023,Qualifiers,1,KOS,-3,70000,SUI,1.4,4995,2,2,12700,42.66311,21.157107,105,68,0
2036516,11/21/2023,Qualifiers,1,KOS,-3,70000,BLR,-3,70000,0,1,5026,42.66311,21.157107,105,68,0
2036308,3/25/2023,Qualifiers,0,KOS,-3,70000,ISR,-3,70000,1,1,28935,32.0518111,34.7614806,105,68,0
2040202,3/26/2024,Friendlies,0,KOS,-3,70000,HUN,-1.5,40918,0,2,21425,47.503111,19.098024,105,68,0
2034417,6/2/2022,Nations,0,KOS,-3,70000,CYP,-3,70000,2,0,1550,34.927107,33.59784,105,68,0
2036378,6/19/2023,Qualifiers,0,KOS,-3,70000,BLR,-3,70000,1,2,21425,47.5748972,19.0846167,105,68,0
2036446,10/12/2023,Qualifiers,0,KOS,-3,70000,AND,-3,70000,3,0,1207,42.504689,1.517462,105,67,0
2034493,6/12/2022,Nations,0,KOS,-3,70000,GRE,-3,70000,0,2,15367,39.3875111,22.9311,105,68,0
2034471,6/9/2022,Nations,1,KOS,-3,70000,NIR,-3,70000,3,2,11700,42.66311,21.157107,105,68,0
2039567,10/12/2023,Friendlies,0,LIB,-3,70000,MNE,-3,70000,2,3,1337,42.4455611,19.2643444,105,68,0
2034518,6/14/2022,Nations,1,LIE,-3,70000,LVA,-3,70000,0,2,885,47.140081,9.510255,105,68,0
2039997,3/22/2024,Friendlies,1,LIE,-3,70000,FRO,-3,70000,0,4,21425,36.495829,-4.987676,105,68,0
2036427,9/11/2023,Qualifiers,0,LIE,-3,70000,SVK,-1.1,15850,0,3,13679,48.17758,17.154043,105,68,0
2034528,9/22/2022,Nations,1,LIE,-3,70000,AND,-3,70000,0,2,914,47.140081,9.510255,105,68,0
2039990,6/7/2024,Friendlies,0,LIE,-3,70000,ROU,0.3,12509,0,0,25097,44.4128444,26.0404194,105,68,0
2036333,3/26/2023,Qualifiers,1,LIE,-3,70000,ISL,-3,70000,0,7,1692,47.140081,9.510255,105,68,0
2034429,6/3/2022,Nations,1,LIE,-3,70000,MDA,-3,70000,0,2,903,47.140081,9.510255,105,68,0
2034482,6/10/2022,Nations,0,LIE,-3,70000,AND,-3,70000,1,2,932,42.504689,1.517462,105,67,0
2036496,11/16/2023,Qualifiers,1,LIE,-3,70000,POR,1.4,601,0,2,5749,47.140081,9.510255,105,68,0
2034549,9/25/2022,Nations,0,LIE,-3,70000,MDA,-3,70000,0,2,5774,46.9803278,28.8680861,105,68,0
2034454,6/6/2022,Nations,0,LIE,-3,70000,LVA,-3,70000,0,1,5966,56.954997,24.158839,105,68,0
2039999,3/26/2024,Friendlies,0,LIE,-3,70000,LVA,-3,70000,1,1,21425,34.9373667,33.6207722,105,68,0
2036356,6/17/2023,Qualifiers,0,LIE,-3,70000,LUX,-3,70000,0,2,6806,49.581375,6.121066,105,68,0
2036450,10/13/2023,Qualifiers,1,LIE,-3,70000,BIH,-3,70000,0,2,5874,47.140081,9.510255,105,68,0
2036403,9/8/2023,Qualifiers,0,LIE,-3,70000,BIH,-3,70000,1,2,6189,44.2057944,17.9071889,105,68,0
2036310,3/23/2023,Qualifiers,0,LIE,-3,70000,POR,1.4,601,0,4,45378,38.76184,-9.164213,105,68,0
2036471,10/16/2023,Qualifiers,0,LIE,-3,70000,ISL,-3,70000,0,4,4317,64.1435667,-21.8790389,105,68,0
2040795,6/3/2024,Friendlies,0,LIE,-3,70000,ALB,-2.2,48468,0,3,21425,47.2348111,16.6069583,105,68,0
2036519,11/19/2023,Qualifiers,1,LIE,-3,70000,LUX,-3,70000,0,1,2241,47.140081,9.510255,105,68,0
2036381,6/20/2023,Qualifiers,1,LIE,-3,70000,SVK,-1.1,15850,0,1,2316,47.140081,9.510255,105,68,0
